fpr,tpr,threshold
0.05083946425202792,0.36078229541945445,0.6491607802475536
0.050933786078098474,0.36078229541945445,0.648986430565296
0.050933786078098474,0.3612969634585692,0.6487375687876014
0.05102810790416903,0.3612969634585692,0.6485461067503661
0.051122429730239574,0.36181163149768397,0.6484515126150903
0.051405395208451235,0.36181163149768397,0.648013524317326
0.051405395208451235,0.3623262995367988,0.6478272735966951
0.05159403886059234,0.3623262995367988,0.6471924421025872
0.05178268251273345,0.36284096757591355,0.6471191368896825
0.05178268251273345,0.3633556356150283,0.6470248091671764
0.0520656479909451,0.3633556356150283,0.6452166842242179
0.05225429164308621,0.3633556356150283,0.644654964183649
0.05225429164308621,0.3638703036541431,0.6446240141917088
0.05244293529522732,0.3638703036541431,0.6428803704453572
0.052820222599509525,0.3638703036541431,0.6428801140292562
0.053103188077721186,0.3638703036541431,0.6425519105195597
0.053103188077721186,0.36438497169325784,0.6424562640552303
0.05329183172986229,0.36438497169325784,0.641572519256795
0.05329183172986229,0.3648996397323726,0.6409372762141322
0.05338615355593284,0.3648996397323726,0.6405846329155193
0.05404640633842671,0.3659289758106022,0.64
0.05442369364270892,0.3659289758106022,0.6391607802475536
0.05442369364270892,0.36644364384971695,0.6391532497732516
0.05480098094699113,0.36644364384971695,0.6384515126150903
0.054895302773061684,0.3674729799279465,0.6383343807534062
0.05508394642520279,0.3674729799279465,0.637612292862644
0.0552725900773439,0.3674729799279465,0.6373182853592876
0.05536691190341445,0.3674729799279465,0.6369030252301805
0.05536691190341445,0.36798764796706124,0.6362204107037692
0.055461233729485006,0.36798764796706124,0.6362020474377791
0.055461233729485006,0.368502316006176,0.6360638054777342
0.055649877381626106,0.368502316006176,0.6358698977882059
0.05583852103376721,0.368502316006176,0.6356289606081812
0.05602716468590832,0.36901698404529076,0.6354428431554923
0.056121486511978874,0.36901698404529076,0.6350861107568537
0.056121486511978874,0.3695316520844056,0.635076690028665
0.056310130164119974,0.3695316520844056,0.6341304225814139
0.056310130164119974,0.37004632012352034,0.6339723589544058
0.05668741746840219,0.37004632012352034,0.6309133907905804
0.05678173929447274,0.3705609881626351,0.6306012429486356
0.057724957555178265,0.37107565620174987,0.63
0.05791360120731937,0.37107565620174987,0.6299020950942085
0.058007923033389926,0.37107565620174987,0.6298782552476149
0.05838521033767214,0.37107565620174987,0.6291922096750077
0.05857385398981324,0.37107565620174987,0.628875593064797
0.05876249764195435,0.37107565620174987,0.6288193203214721
0.05904546312016601,0.37107565620174987,0.6284515126150904
0.05951707225051877,0.37107565620174987,0.6264404425490722
0.05951707225051877,0.37159032424086463,0.6263311784687821
0.05961139407658932,0.3721049922799794,0.6263004034896327
0.05980003772873043,0.3721049922799794,0.6260279613242998
0.059894359554800984,0.3721049922799794,0.6251476589762277
0.06017732503301264,0.3721049922799794,0.6238914377570993
0.06017732503301264,0.37364899639732374,0.6213419168335266
0.0604602905112243,0.37364899639732374,0.6210989101016205
0.06055461233729485,0.37364899639732374,0.6210463621758805
0.06055461233729485,0.3741636644364385,0.6208383925409051
0.060648934163365406,0.37467833247555327,0.6205073523443185
0.060837577815506506,0.37467833247555327,0.6200404067834951
0.06159215242407093,0.37519300051466803,0.62
0.06159215242407093,0.37622233659289755,0.6196184661892182
0.06187511790228259,0.37622233659289755,0.6191607802475536
0.06215808338049424,0.37622233659289755,0.6190967618113811
0.06234672703263535,0.37622233659289755,0.6190436680285671
0.06253537068477645,0.37622233659289755,0.6189995860941115
0.062629692510847,0.37622233659289755,0.6186967020391391
0.062629692510847,0.37725167267112714,0.6183987465508232
0.06272401433691756,0.37725167267112714,0.6181877914414105
0.06291265798905867,0.37725167267112714,0.6178801693592721
0.06291265798905867,0.3777663407102419,0.6178692116025059
0.06319562346727033,0.3777663407102419,0.617612292862644
0.06328994529334088,0.3777663407102419,0.6173182853592877
0.06347858894548199,0.3777663407102419,0.6171311029393177
0.0636672325976231,0.3777663407102419,0.616143749023759
0.0638558762497642,0.3777663407102419,0.6159954896037626
0.0640445199019053,0.3777663407102419,0.6157697979743779
0.0640445199019053,0.37828100874935666,0.6157343338641539
0.06442180720618751,0.37828100874935666,0.6153581382549396
0.06442180720618751,0.3787956767884714,0.6151011960966267
0.06461045085832862,0.37982501286670095,0.6148904806347254
0.06461045085832862,0.38085434894493053,0.6144942501999012
0.06489341633654028,0.38085434894493053,0.6133163330109129
0.06527070364082249,0.38085434894493053,0.6130978767494842
0.06527070364082249,0.3813690169840453,0.6129445264472931
0.06564799094510469,0.3813690169840453,0.6107608680499683
