id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,hour,day_of_week,month,is_weekend
14097942,JK133473,2026-01-31 08:05:00,006XX N LA SALLE DR,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1832,18,42,8.0,6,1175023.0,1904549.0,2026,2026-02-08 15:42:11,41.893469034,-87.632648229,"(41.893469034, -87.632648229)",8,Saturday,1,1
14097688,JK133727,2026-01-31 08:00:00,019XX S UNION AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1235,12,25,31.0,7,1171823.0,1891028.0,2026,2026-02-08 15:42:11,41.856437577,-87.644798948,"(41.856437577, -87.644798948)",8,Saturday,1,1
14097874,JK133952,2026-01-31 08:00:00,089XX S MUSKEGON AVE,820,THEFT,$500 AND UNDER,APARTMENT,False,False,423,4,10,46.0,6,1196564.0,1846242.0,2026,2026-02-08 15:42:11,41.732962098,-87.555475869,"(41.732962098, -87.555475869)",8,Saturday,1,1
14098491,JK134694,2026-01-31 08:00:00,088XX S MUSKEGON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,423,4,10,46.0,14,1196545.0,1846914.0,2026,2026-02-08 15:42:11,41.734806593,-87.555523225,"(41.734806593, -87.555523225)",8,Saturday,1,1
14099172,JK135505,2026-01-31 08:00:00,023XX W WARREN BLVD,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,False,1223,12,27,28.0,26,1160813.0,1900295.0,2026,2026-02-08 15:42:11,41.88210227,-87.684954457,"(41.88210227, -87.684954457)",8,Saturday,1,1
14097583,JK133370,2026-01-31 08:00:00,043XX W 26TH ST,560,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1013,10,22,30.0,08A,1147996.0,1886369.0,2026,2026-02-08 15:42:11,41.844143697,-87.732376706,"(41.844143697, -87.732376706)",8,Saturday,1,1
14097502,JK133439,2026-01-31 08:00:00,048XX N CLAREMONT AVE,820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,2031,20,47,4.0,6,1159821.0,1932128.0,2026,2026-02-08 15:42:11,41.969474745,-87.687716971,"(41.969474745, -87.687716971)",8,Saturday,1,1
14097503,JK133380,2026-01-31 07:49:00,041XX W WILCOX ST,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,False,False,1115,11,28,26.0,26,1148780.0,1899013.0,2026,2026-02-08 15:42:11,41.878825285,-87.729173009,"(41.878825285, -87.729173009)",7,Saturday,1,1
14097552,JK133369,2026-01-31 07:42:00,021XX E 95TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,OTHER (SPECIFY),False,False,431,4,7,51.0,04A,1192317.0,1842399.0,2026,2026-02-08 15:42:11,41.722520812,-87.571158974,"(41.722520812, -87.571158974)",7,Saturday,1,1
14108775,JK147059,2026-01-31 07:38:00,030XX W DIVERSEY AVE,890,THEFT,FROM BUILDING,OTHER (SPECIFY),False,False,1411,14,35,21.0,6,1155760.0,1918461.0,2026,2026-02-14 15:40:29,41.932054607,-87.703018939,"(41.932054607, -87.703018939)",7,Saturday,1,1
14097477,JK133367,2026-01-31 07:30:00,039XX W FLOURNOY ST,460,BATTERY,SIMPLE,STREET,False,False,1132,11,24,26.0,08B,1150222.0,1896739.0,2026,2026-02-08 15:42:11,41.872557197,-87.723937501,"(41.872557197, -87.723937501)",7,Saturday,1,1
14097504,JK133374,2026-01-31 07:30:00,038XX S FEDERAL ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,213,2,3,34.0,08B,1176228.0,1879288.0,2026,2026-02-08 15:42:11,41.824124043,-87.628983821,"(41.824124043, -87.628983821)",7,Saturday,1,1
14098326,JK134425,2026-01-31 07:30:00,059XX S PRAIRIE AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,True,232,2,20,40.0,5,1179053.0,1865788.0,2026,2026-02-08 15:42:11,41.787014838,-87.619031541,"(41.787014838, -87.619031541)",7,Saturday,1,1
14097470,JK133373,2026-01-31 07:28:00,001XX S CLINTON ST,860,THEFT,RETAIL THEFT,DRUG STORE,False,False,121,1,34,28.0,6,1172752.0,1899623.0,2026,2026-02-08 15:42:11,41.880002373,-87.641134667,"(41.880002373, -87.641134667)",7,Saturday,1,1
14097497,JK133362,2026-01-31 07:23:00,008XX W 72ND ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,733,7,17,68.0,08B,1171719.0,1857106.0,2026,2026-02-08 15:42:11,41.763354456,-87.646176237,"(41.763354456, -87.646176237)",7,Saturday,1,1
14097500,JK133391,2026-01-31 07:15:00,069XX S HARPER AVE,530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,True,332,3,5,43.0,04A,1187587.0,1859114.0,2026,2026-02-08 15:42:11,41.768502017,-87.587953755,"(41.768502017, -87.587953755)",7,Saturday,1,1
14098287,JK133360,2026-01-31 07:14:00,082XX S ELLIS AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,631,6,8,44.0,08B,1184333.0,1850470.0,2026,2026-02-08 15:42:11,41.744858783,-87.600151135,"(41.744858783, -87.600151135)",7,Saturday,1,1
14097484,JK133385,2026-01-31 07:00:00,013XX W 72ND PL,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,False,False,734,7,17,67.0,08A,1168560.0,1856687.0,2026,2026-02-08 15:42:11,41.762273331,-87.657766653,"(41.762273331, -87.657766653)",7,Saturday,1,1
14099810,JK136062,2026-01-31 07:00:00,038XX W GLADYS AVE,810,THEFT,OVER $500,STREET,False,False,1133,11,28,26.0,6,1150770.0,1898079.0,2026,2026-02-08 15:42:11,41.876223613,-87.721890485,"(41.876223613, -87.721890485)",7,Saturday,1,1
14100030,JK136264,2026-01-31 07:00:00,009XX N TRUMBULL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1121,11,27,23.0,14,1153206.0,1906031.0,2026,2026-02-08 15:42:11,41.897996737,-87.712735111,"(41.897996737, -87.712735111)",7,Saturday,1,1
14097594,JK133491,2026-01-31 07:00:00,025XX W PETERSON AVE,610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,False,False,2011,20,40,2.0,5,1158400.0,1939772.0,2026,2026-02-08 15:42:11,41.990479499,-87.692731805,"(41.990479499, -87.692731805)",7,Saturday,1,1
14097768,JK133801,2026-01-31 07:00:00,083XX S MACKINAW AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,424,4,10,46.0,14,1199923.0,1850206.0,2026,2026-02-08 15:42:11,41.743755638,-87.543037223,"(41.743755638, -87.543037223)",7,Saturday,1,1
14097625,JK133595,2026-01-31 07:00:00,018XX N KIMBALL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1422,14,26,22.0,14,1153413.0,1911937.0,2026,2026-02-08 15:42:11,41.914199231,-87.711817645,"(41.914199231, -87.711817645)",7,Saturday,1,1
14097483,JK133355,2026-01-31 06:20:00,0000X E WALTON ST,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,True,False,1833,18,42,8.0,3,1176874.0,1906937.0,2026,2026-02-08 15:42:11,41.89998014,-87.62577791,"(41.89998014, -87.62577791)",6,Saturday,1,1
14097597,JK133563,2026-01-31 06:15:00,062XX N WHIPPLE ST,760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,RESIDENCE,False,False,2413,24,50,2.0,6,1154888.0,1941243.0,2026,2026-02-08 15:42:11,41.994587353,-87.705610093,"(41.994587353, -87.705610093)",6,Saturday,1,1
14109612,JK148041,2026-01-31 06:00:00,062XX N CALIFORNIA AVE,710,THEFT,THEFT FROM MOTOR VEHICLE,OTHER (SPECIFY),False,False,2413,24,50,2.0,6,1156538.0,1941263.0,2026,2026-02-15 15:41:47,41.994608883,-87.699540077,"(41.994608883, -87.699540077)",6,Saturday,1,1
14097630,JK133368,2026-01-31 06:00:00,072XX S JEFFERY BLVD,810,THEFT,OVER $500,APARTMENT,False,False,333,3,5,43.0,6,1190802.0,1857152.0,2026,2026-02-08 15:42:11,41.763041071,-87.576232702,"(41.763041071, -87.576232702)",6,Saturday,1,1
14100311,JK136964,2026-01-31 06:00:00,048XX S MICHIGAN AVE,1581,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES,APARTMENT,False,True,224,2,3,38.0,17,1177972.0,1873066.0,2026,2026-02-08 15:42:11,41.807010932,-87.622774469,"(41.807010932, -87.622774469)",6,Saturday,1,1
14097454,JK133339,2026-01-31 05:59:00,076XX S HALSTED ST,1320,CRIMINAL DAMAGE,TO VEHICLE,GAS STATION,False,True,621,6,17,71.0,14,1172288.0,1854297.0,2026,2026-02-08 15:42:11,41.755633717,-87.644173224,"(41.755633717, -87.644173224)",5,Saturday,1,1
14099762,JK136113,2026-01-31 05:53:00,023XX N TALMAN AVE,810,THEFT,OVER $500,RESIDENCE,False,False,1431,14,1,22.0,6,1158304.0,1915601.0,2026,2026-02-08 15:42:11,41.92415486,-87.693748471,"(41.92415486, -87.693748471)",5,Saturday,1,1
14097488,JK133383,2026-01-31 05:50:00,039XX W PALMER ST,760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,2525,25,35,22.0,6,1149910.0,1914334.0,2026,2026-02-08 15:42:11,41.920845758,-87.724624678,"(41.920845758, -87.724624678)",5,Saturday,1,1
14097441,JK133343,2026-01-31 05:40:00,065XX S DR MARTIN LUTHER KING JR DR,820,THEFT,$500 AND UNDER,APARTMENT,False,True,312,3,20,69.0,6,1180046.0,1861715.0,2026,2026-02-08 15:42:11,41.775815434,-87.615515359,"(41.775815434, -87.615515359)",5,Saturday,1,1
14097440,JK133349,2026-01-31 05:40:00,048XX S MICHIGAN AVE,820,THEFT,$500 AND UNDER,APARTMENT,False,True,224,2,3,38.0,6,1177974.0,1872992.0,2026,2026-02-08 15:42:11,41.806807824,-87.622769378,"(41.806807824, -87.622769378)",5,Saturday,1,1
14097450,JK133344,2026-01-31 05:37:00,081XX S COLFAX AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,False,False,422,4,7,46.0,04A,1194923.0,1851560.0,2026,2026-02-08 15:42:11,41.747595673,-87.561312718,"(41.747595673, -87.561312718)",5,Saturday,1,1
14097472,JK133356,2026-01-31 05:25:00,014XX W 83RD ST,820,THEFT,$500 AND UNDER,APARTMENT,False,False,614,6,17,71.0,6,1167979.0,1849702.0,2026,2026-02-08 15:42:11,41.743118036,-87.660096426,"(41.743118036, -87.660096426)",5,Saturday,1,1
14097464,JK133334,2026-01-31 05:15:00,001XX E RANDOLPH ST,460,BATTERY,SIMPLE,OTHER RAILROAD PROPERTY / TRAIN DEPOT,True,False,114,1,42,32.0,08B,1177667.0,1901228.0,2026,2026-02-08 15:42:11,41.884296382,-87.623038828,"(41.884296382, -87.623038828)",5,Saturday,1,1
14097457,JK133340,2026-01-31 05:15:00,038XX W 63RD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,823,8,23,65.0,14,1151847.0,1862554.0,2026,2026-02-08 15:42:11,41.778717177,-87.718869,"(41.778717177, -87.718869)",5,Saturday,1,1
14097474,JK133366,2026-01-31 05:00:00,048XX N CLAREMONT AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,False,False,2031,20,47,4.0,5,1159820.0,1932141.0,2026,2026-02-08 15:42:11,41.969510439,-87.687720288,"(41.969510439, -87.687720288)",5,Saturday,1,1
14097653,JK133431,2026-01-31 05:00:00,001XX E 47TH ST,610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,False,False,215,2,3,38.0,5,1178059.0,1873898.0,2026,2026-02-08 15:42:11,41.80929204,-87.622430142,"(41.80929204, -87.622430142)",5,Saturday,1,1
14097709,JK133674,2026-01-31 05:00:00,003XX N PINE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,1523,15,37,25.0,14,1139439.0,1901762.0,2026,2026-02-08 15:42:11,41.886544212,-87.76340479,"(41.886544212, -87.76340479)",5,Saturday,1,1
14097442,JK133336,2026-01-31 05:00:00,058XX W FOSTER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1622,16,45,11.0,14,1136365.0,1934222.0,2026,2026-02-08 15:42:11,41.975673507,-87.77391571,"(41.975673507, -87.77391571)",5,Saturday,1,1
14097753,JK133648,2026-01-31 05:00:00,020XX W VAN BUREN ST,820,THEFT,$500 AND UNDER,STREET,False,False,1225,12,27,28.0,6,1162679.0,1898157.0,2026,2026-02-08 15:42:11,41.876196523,-87.678162448,"(41.876196523, -87.678162448)",5,Saturday,1,1
14097447,JK133353,2026-01-31 05:00:00,109XX S CHURCH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2212,22,19,75.0,7,1167161.0,1831794.0,2026,2026-02-08 15:42:11,41.693993226,-87.663604049,"(41.693993226, -87.663604049)",5,Saturday,1,1
14099413,JK135827,2026-01-31 04:55:00,041XX N MARINE DR,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE - PORCH / HALLWAY,False,False,1915,19,46,3.0,26,1171101.0,1928058.0,2026,2026-02-08 15:42:11,41.958065808,-87.646360506,"(41.958065808, -87.646360506)",4,Saturday,1,1
14097695,JK133524,2026-01-31 04:44:00,073XX S EBERHART AVE,560,ASSAULT,SIMPLE,APARTMENT,True,True,323,3,6,69.0,08A,1180849.0,1856382.0,2026,2026-02-08 15:42:11,41.761162709,-87.612735456,"(41.761162709, -87.612735456)",4,Saturday,1,1
14097491,JK133395,2026-01-31 04:44:00,073XX S EBERHART AVE,560,ASSAULT,SIMPLE,RESIDENCE - PORCH / HALLWAY,True,False,323,3,6,69.0,08A,1180849.0,1856382.0,2026,2026-02-08 15:42:11,41.761162709,-87.612735456,"(41.761162709, -87.612735456)",4,Saturday,1,1
14097446,JK133327,2026-01-31 04:36:00,048XX S DREXEL BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,223,2,4,39.0,08B,1183003.0,1873107.0,2026,2026-02-08 15:42:11,41.807007819,-87.604321257,"(41.807007819, -87.604321257)",4,Saturday,1,1
14099151,JK135493,2026-01-31 04:30:00,050XX N NOTTINGHAM AVE,760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,1613,16,41,10.0,6,1128297.0,1933043.0,2026,2026-02-08 15:42:11,41.972578952,-87.80361211,"(41.972578952, -87.80361211)",4,Saturday,1,1
14097428,JK133325,2026-01-31 04:26:00,003XX E 136TH PL,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,533,5,10,54.0,5,1180732.0,1814793.0,2026,2026-02-08 15:42:11,41.647039636,-87.614436686,"(41.647039636, -87.614436686)",4,Saturday,1,1
14097452,JK133333,2026-01-31 04:15:00,114XX S THROOP ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,2234,22,21,75.0,08B,1169711.0,1828958.0,2026,2026-02-08 15:42:11,41.68615599,-87.654349685,"(41.68615599, -87.654349685)",4,Saturday,1,1
14098005,JK134089,2026-01-31 04:00:00,014XX W LAKE ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,BAR OR TAVERN,False,False,1224,12,27,28.0,11,1166633.0,1901539.0,2026,2026-02-08 15:42:11,41.885393253,-87.663547848,"(41.885393253, -87.663547848)",4,Saturday,1,1
14097560,JK133520,2026-01-31 04:00:00,001XX W KINZIE ST,820,THEFT,$500 AND UNDER,BAR OR TAVERN,False,False,1831,18,42,8.0,6,1174923.0,1902985.0,2026,2026-02-08 15:42:11,41.889179572,-87.633062369,"(41.889179572, -87.633062369)",4,Saturday,1,1
14097473,JK133377,2026-01-31 03:45:00,007XX E 60TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,313,3,20,42.0,26,1182179.0,1865389.0,2026,2026-02-08 15:42:11,41.785848109,-87.607582382,"(41.785848109, -87.607582382)",3,Saturday,1,1
14098094,JK133321,2026-01-31 03:45:00,006XX S CENTRAL AVE,460,BATTERY,SIMPLE,HOSPITAL BUILDING / GROUNDS,False,False,1522,15,29,25.0,08B,1139153.0,1896560.0,2026,2026-02-08 15:42:11,41.872274452,-87.764581664,"(41.872274452, -87.764581664)",3,Saturday,1,1
14097411,JK133319,2026-01-31 03:30:00,036XX S ARCHER AVE,460,BATTERY,SIMPLE,RESTAURANT,False,False,912,9,12,59.0,08B,1161561.0,1880312.0,2026,2026-02-08 15:42:11,41.827251367,-87.682763755,"(41.827251367, -87.682763755)",3,Saturday,1,1
14097433,JK133341,2026-01-31 03:25:00,111XX S WALLACE ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2233,22,21,49.0,7,1174294.0,1831022.0,2026,2026-02-08 15:42:11,41.691719578,-87.637511196,"(41.691719578, -87.637511196)",3,Saturday,1,1
14097420,JK133314,2026-01-31 03:20:00,044XX N CENTRAL PARK AVE,560,ASSAULT,SIMPLE,APARTMENT,True,True,1723,17,33,14.0,08A,1151589.0,1929244.0,2026,2026-02-08 15:42:11,41.961727093,-87.718062418,"(41.961727093, -87.718062418)",3,Saturday,1,1
14097426,JK133316,2026-01-31 03:16:00,066XX W ARCHER AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,False,False,811,8,13,56.0,08A,1132734.0,1867342.0,2026,2026-02-08 15:42:11,41.792209751,-87.788828977,"(41.792209751, -87.788828977)",3,Saturday,1,1
14099060,JK133328,2026-01-31 03:08:00,068XX S BISHOP ST,820,THEFT,$500 AND UNDER,APARTMENT,False,False,725,7,17,67.0,6,1167847.0,1859351.0,2026,2026-02-08 15:42:11,41.769599032,-87.660303497,"(41.769599032, -87.660303497)",3,Saturday,1,1
14097393,JK133309,2026-01-31 03:06:00,018XX S TROY ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1022,10,24,29.0,08B,1155649.0,1890875.0,2026,2026-02-08 15:42:11,41.856358294,-87.704170225,"(41.856358294, -87.704170225)",3,Saturday,1,1
14097778,JK133792,2026-01-31 03:00:00,062XX N CICERO AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1621,16,39,12.0,08B,1143274.0,1941022.0,2026,2026-02-08 15:42:11,41.99420658,-87.748337649,"(41.99420658, -87.748337649)",3,Saturday,1,1
14097482,JK133350,2026-01-31 03:00:00,037XX W MONTROSE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1723,17,33,14.0,08B,1150777.0,1928985.0,2026,2026-02-08 15:42:11,41.961032339,-87.721054613,"(41.961032339, -87.721054613)",3,Saturday,1,1
14101941,JK138724,2026-01-31 03:00:00,113XX S HOMAN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2211,22,19,74.0,11,1155723.0,1829312.0,2026,2026-02-08 15:42:11,41.687418563,-87.705548052,"(41.687418563, -87.705548052)",3,Saturday,1,1
14097599,JK133574,2026-01-31 02:57:00,032XX S SHIELDS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,915,9,11,34.0,14,1174484.0,1883474.0,2026,2026-02-08 15:42:11,41.835649841,-87.635257145,"(41.835649841, -87.635257145)",2,Saturday,1,1
14097649,JK133527,2026-01-31 02:45:00,019XX E 73RD PL,930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,333,3,7,43.0,7,1190566.0,1856623.0,2026,2026-02-08 15:42:11,41.761595148,-87.577114714,"(41.761595148, -87.577114714)",2,Saturday,1,1
14097456,JK133347,2026-01-31 02:16:00,022XX E 103RD ST,1811,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,STREET,True,False,434,4,7,51.0,18,1192874.0,1837123.0,2026,2026-02-08 15:42:11,41.708029389,-87.569290282,"(41.708029389, -87.569290282)",2,Saturday,1,1
14097406,JK133302,2026-01-31 02:15:00,063XX W EDDY ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1633,16,30,17.0,08B,1133526.0,1922941.0,2026,2026-02-08 15:42:11,41.944767701,-87.784621586,"(41.944767701, -87.784621586)",2,Saturday,1,1
14107248,JK145149,2026-01-31 02:00:00,006XX N CLARK ST,460,BATTERY,SIMPLE,BAR OR TAVERN,False,False,1832,18,42,8.0,08B,1175423.0,1904628.0,2026,2026-02-13 15:42:59,41.893676841,-87.631176812,"(41.893676841, -87.631176812)",2,Saturday,1,1
14101480,JK138178,2026-01-31 02:00:00,047XX S TALMAN AVE,560,ASSAULT,SIMPLE,STREET,False,False,922,9,15,58.0,08A,1159504.0,1873066.0,2026,2026-02-08 15:42:11,41.80740995,-87.690509485,"(41.80740995, -87.690509485)",2,Saturday,1,1
14097689,JK133709,2026-01-31 02:00:00,013XX W GRENSHAW ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1231,12,28,28.0,7,1167578.0,1895130.0,2026,2026-02-08 15:42:11,41.867786167,-87.660262211,"(41.867786167, -87.660262211)",2,Saturday,1,1
14097409,JK133313,2026-01-31 02:00:00,057XX S RACINE AVE,312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,STREET,False,False,713,7,16,67.0,3,1169298.0,1866822.0,2026,2026-02-08 15:42:11,41.79006908,-87.654768679,"(41.79006908, -87.654768679)",2,Saturday,1,1
14097402,JK133293,2026-01-31 01:55:00,050XX W BYRON ST,520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,True,False,1634,16,30,15.0,04A,1142030.0,1925450.0,2026,2026-02-08 15:42:11,41.951498989,-87.753301506,"(41.951498989, -87.753301506)",1,Saturday,1,1
14097371,JK133286,2026-01-31 01:55:00,081XX S SOUTH SHORE DR,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,422,4,7,46.0,14,1198566.0,1851564.0,2026,2026-02-08 15:42:11,41.747516179,-87.547963847,"(41.747516179, -87.547963847)",1,Saturday,1,1
14097403,JK133283,2026-01-31 01:52:00,020XX N MILWAUKEE AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,1431,14,1,22.0,6,1159682.0,1913243.0,2026,2026-02-08 15:42:11,41.917656022,-87.688750258,"(41.917656022, -87.688750258)",1,Saturday,1,1
14097383,JK133288,2026-01-31 01:43:00,018XX N KEYSTONE AVE,560,ASSAULT,SIMPLE,RESIDENCE - YARD (FRONT / BACK),False,False,2534,25,26,20.0,08A,1149096.0,1911845.0,2026,2026-02-08 15:42:11,41.914031524,-87.727680099,"(41.914031524, -87.727680099)",1,Saturday,1,1
14097432,JK133282,2026-01-31 01:40:00,071XX S LUELLA AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,333,3,5,43.0,3,1192453.0,1858065.0,2026,2026-02-08 15:42:11,41.765506378,-87.570151912,"(41.765506378, -87.570151912)",1,Saturday,1,1
14097378,JK133289,2026-01-31 01:37:00,079XX S STATE ST,860,THEFT,RETAIL THEFT,STREET,True,False,623,6,6,44.0,6,1177660.0,1852569.0,2026,2026-02-08 15:42:11,41.750772111,-87.624538423,"(41.750772111, -87.624538423)",1,Saturday,1,1
14097368,JK133300,2026-01-31 01:37:00,002XX W 104TH ST,520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,True,512,5,21,49.0,04A,1176584.0,1835979.0,2026,2026-02-08 15:42:11,41.705271237,-87.62897884,"(41.705271237, -87.62897884)",1,Saturday,1,1
14097405,JK133285,2026-01-31 01:32:00,028XX E 89TH ST,460,BATTERY,SIMPLE,STREET,False,False,423,4,10,46.0,08B,1196840.0,1846510.0,2026,2026-02-08 15:42:11,41.733690663,-87.554455889,"(41.733690663, -87.554455889)",1,Saturday,1,1
14097400,JK133299,2026-01-31 01:30:00,032XX W DOUGLAS BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,1022,10,24,29.0,14,1155113.0,1893111.0,2026,2026-02-08 15:42:11,41.862504887,-87.706077674,"(41.862504887, -87.706077674)",1,Saturday,1,1
14097363,JK133281,2026-01-31 01:21:00,029XX N LARAMIE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,2514,25,31,19.0,08B,1141193.0,1919226.0,2026,2026-02-08 15:42:11,41.934435237,-87.756532296,"(41.934435237, -87.756532296)",1,Saturday,1,1
14097398,JK133277,2026-01-31 01:20:00,007XX W 71ST ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,732,7,6,68.0,08B,1172907.0,1857804.0,2026,2026-02-08 15:42:11,41.765243727,-87.641801427,"(41.765243727, -87.641801427)",1,Saturday,1,1
14097374,JK133273,2026-01-31 01:10:00,012XX W 78TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,612,6,17,71.0,08B,1169552.0,1853064.0,2026,2026-02-08 15:42:11,41.752309907,-87.654235659,"(41.752309907, -87.654235659)",1,Saturday,1,1
14097366,JK133270,2026-01-31 01:10:00,098XX S EWING AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,432,4,10,52.0,08B,1202130.0,1840430.0,2026,2026-02-08 15:42:11,41.716873697,-87.535282917,"(41.716873697, -87.535282917)",1,Saturday,1,1
14097345,JK133275,2026-01-31 01:09:00,080XX S MANISTEE AVE,141B,WEAPONS VIOLATION,UNLAWFUL USE - OTHER FIREARM,STREET,False,False,422,4,7,46.0,15,1195905.0,1852093.0,2026,2026-02-08 15:42:11,41.749034032,-87.557696847,"(41.749034032, -87.557696847)",1,Saturday,1,1
14097338,JK133278,2026-01-31 01:08:00,078XX S RACINE AVE,820,THEFT,$500 AND UNDER,APARTMENT,False,True,612,6,17,71.0,6,1169681.0,1852866.0,2026,2026-02-08 15:42:11,41.751763773,-87.653768661,"(41.751763773, -87.653768661)",1,Saturday,1,1
14097359,JK133276,2026-01-31 01:00:00,0000X E LOWER WACKER DR,320,ROBBERY,STRONG ARM - NO WEAPON,STREET,False,False,111,1,42,32.0,3,1176671.0,1902172.0,2026,2026-02-08 15:42:11,41.886909333,-87.626667672,"(41.886909333, -87.626667672)",1,Saturday,1,1
14103000,JK139976,2026-01-31 01:00:00,006XX S CENTRAL AVE,281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,HOSPITAL BUILDING / GROUNDS,False,False,1522,15,29,25.0,2,1139153.0,1896560.0,2026,2026-02-08 15:42:11,41.872274452,-87.764581664,"(41.872274452, -87.764581664)",1,Saturday,1,1
14103691,JK140792,2026-01-31 01:00:00,022XX W DIVISION ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,HOSPITAL BUILDING / GROUNDS,False,True,1212,12,1,24.0,08B,1161104.0,1907941.0,2026,2026-02-08 15:42:11,41.903077492,-87.683673325,"(41.903077492, -87.683673325)",1,Saturday,1,1
14097354,JK133258,2026-01-31 00:45:00,096XX S EXCHANGE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,431,4,10,51.0,08B,1197437.0,1841676.0,2026,2026-02-08 15:42:11,41.720410916,-87.55242948,"(41.720410916, -87.55242948)",0,Saturday,1,1
